last_obs,v_inf,ip,h,range,n_imp,last_obs_jd,fullname,ps_max,ts_max,diameter,ps_cum,id,des
2012-01-19,8.44,7.405e-09,30.98,2057-2057,1,2455945.5,(2012 BV1),-10.90,0,0.0022,-10.90,bK12B01V,2012 BV1
2019-10-23,11.59,1.391e-07,28.41,2041-2041,1,2458779.5,(2019 TN5),-8.01,0,0.007,-8.01,bK19T05N,2019 TN5
2020-10-24,9.13863552117884,4.9247155e-06,26.77,2092-2120,13,2459146.5,(2020 TD7),-6.91,0,0.015,-6.45,bK20T07D,2020 TD7
2020-10-18,12.5401121183179,8.91023e-06,27.58,2056-2076,6,2459140.5,(2020 TF6),-6.46,0,0.01,-6.17,bK20T06F,2020 TF6
2005-10-09,20.58,1.434e-06,28.97,2106-2106,1,2453652.5,(2005 TK50),-7.70,0,0.0054,-7.70,bK05T50K,2005 TK50
2020-04-06,8.28093995983125,2.8110414e-05,26.92,2049-2120,28,2458945.5,(2020 GB1),-5.47,0,0.014,-5.36,bK20G01B,2020 GB1
2020-08-23,2.24497618113384,1.6313329e-06,25.59,2074-2119,14,2459084.5,(2020 PJ6),-6.76,0,0.026,-6.37,bK20P06J,2020 PJ6
2002-09-16,13.5730901213503,5.865336e-06,22.82,2036-2120,28,2452533.5,(2002 RB182),-4.94,0,0.0924,-4.26,bK02RI2B,2002 RB182
2016-01-16,5.45996797216346,1.466849e-07,27.42,2076-2106,3,2457403.5,(2016 AN66),-8.49,0,0.011,-8.24,bK16A66N,2016 AN66
2009-10-17,7.95943043990192,8.28476664000001e-05,28.57,2079-2121,264,2455121.5,(2009 TM8),-7.51,0,0.00657,-6.11,bK09T08M,2009 TM8
2016-04-10,12.2015254652084,7.632924e-07,28.77,2062-2111,4,2457488.5,(2016 FE15),-7.93,0,0.006,-7.85,bK16F15E,2016 FE15
2018-03-29,11.2780986475736,3.771e-06,28.25,2087-2110,2,2458206.5,(2018 FK5),-7.46,0,0.0076,-7.18,bK18F05K,2018 FK5
2012-01-21,19.7661066954673,1.97222155e-05,28.17,2030-2122,187,2455947.5,(2012 BL14),-5.65,0,0.00788,-5.26,bK12B14L,2012 BL14
2012-04-06,8.57250335808528,1.71973e-08,26.90,2060-2118,6,2456023.5,(2012 GD),-9.31,0,0.014,-8.95,bK12G00D,2012 GD
2018-04-12,7.57695265244616,4.505935e-06,29.46,2097-2122,13,2458220.5,(2018 GD2),-8.51,0,0.0043,-7.84,bK18G02D,2018 GD2
2019-09-27,10.1881060002183,2.721051e-06,26.72,2097-2119,9,2458753.5,(2019 QE7),-7.03,0,0.015,-6.66,bK19Q07E,2019 QE7
2021-01-18,5.18,2.561e-08,25.64,2084-2084,1,2459232.5,(2021 AD4),-8.16,0,0.025,-8.16,bK21A04D,2021 AD4
2021-01-19,10.19,5.365e-07,29.11,2077-2077,1,2459233.5,(2021 BO1),-8.31,0,0.0051,-8.31,bK21B01O,2021 BO1
2014-11-21,4.42094976536882,5.250581e-05,30.31,2104-2121,9,2456982.5,(2014 WE6),-7.54,0,0.0029,-7.25,bK14W06E,2014 WE6
2004-11-12,12.8649149100012,2.41220417e-05,25.68,2049-2114,44,2453321.5,(2004 VM24),-5.64,0,0.025,-5.00,bK04V24M,2004 VM24
2019-11-28,10.0639907353361,1.555588e-06,27.04,2080-2112,10,2458815.5,(2019 WU),-7.57,0,0.013,-7.06,bK19W00U,2019 WU
2011-01-16,3.65249874163042,0.0011992228026,29.74,2048-2119,161,2455577.5,(2011 AM37),-5.26,0,0.0038,-5.15,bK11A37M,2011 AM37
2011-02-12,1.67630835714702,0.0010298487279,27.13,2050-2122,307,2455604.5,(2011 BL45),-4.52,0,0.013,-4.32,bK11B45L,2011 BL45
2019-10-20,10.8961237663222,0.000112803158,27.95,2099-2120,14,2458776.5,(2019 UT),-5.93,0,0.0087,-5.61,bK19U00T,2019 UT
2017-12-15,7.88,9.773e-08,27.09,2108-2108,1,2458102.5,(2017 XY2),-8.36,0,0.013,-8.36,bK17X02Y,2017 XY2
2001-10-26,18.26,1.618e-09,22.41,2058-2058,1,2452208.5,(2001 UF5),-7.18,0,0.11,-7.18,bK01U05F,2001 UF5
2002-04-17,20.44,1.175e-07,21.37,2064-2064,1,2452381.5,(2002 GM5),-4.84,0,0.18,-4.84,bK02G05M,2002 GM5
2021-09-15,11.0624999818687,1.792477e-06,25.35,2057-2104,8,2459472.5,(2021 RM10),-6.30,0,0.029,-5.98,bK21R10M,2021 RM10
2008-01-31,20.6643727753209,9.271e-07,26.59,2072-2094,2,2454496.5,(2008 BC15),-6.86,0,0.016,-6.62,bK08B15C,2008 BC15
2007-10-11,8.87005102866246,2.626955e-05,28.38,2040-2079,17,2454384.5,(2007 TX22),-6.93,0,0.00714,-6.22,bK07T22X,2007 TX22
2007-12-15,13.0293345123075,7.1913366e-06,23.52,2098-2119,30,2454449.5,(2007 WP3),-4.90,0,0.067,-4.61,bK07W03P,2007 WP3
2021-04-05,10.1358463155883,1.0463e-07,28.91,2074-2101,2,2459309.5,(2021 GZ7),-9.21,0,0.0056,-8.99,bK21G07Z,2021 GZ7
2021-05-20,3.85981511597972,0.000160772629,28.41,2077-2121,43,2459354.5,(2021 JY3),-6.15,0,0.007,-5.73,bK21J03Y,2021 JY3
2011-03-01,15.06,1.879e-10,26.45,2115-2115,1,2455621.5,(2011 DE5),-10.58,0,0.017,-10.58,bK11D05E,2011 DE5
2009-01-08,8.63453290658132,9.998e-08,24.12,2074-2090,2,2454839.5,(2008 YF29),-6.87,0,0.051,-6.76,bK08Y29F,2008 YF29
2018-09-18,6.76325540083988,6.2627065e-06,26.85,2082-2117,20,2458379.5,(2018 RQ4),-7.04,0,0.014,-6.44,bK18R04Q,2018 RQ4
2018-11-19,12.0546591558216,3.22112e-06,27.16,2088-2118,5,2458441.5,(2018 VP6),-6.87,0,0.013,-6.63,bK18V06P,2018 VP6
2018-11-19,11.7992536442778,4.7380718e-05,26.95,2083-2121,37,2458441.5,(2018 VS6),-5.56,0,0.014,-5.37,bK18V06S,2018 VS6
2011-10-06,12.985666501189,9.9032509e-05,26.49,2056-2102,16,2455840.5,(2011 SO189),-5.01,0,0.017,-4.66,bK11SI9O,2011 SO189
2009-01-22,11.4597782504635,0.000358396916,26.11,2037-2122,90,2454853.5,(2009 BE),-4.36,0,0.02,-4.05,bK09B00E,2009 BE
2009-10-02,15.1052168262897,5.6174e-08,28.85,2070-2115,4,2455106.5,(2009 TB),-9.01,0,0.00572,-8.97,bK09T00B,2009 TB
2009-11-23,8.19343297474006,4.52556738e-05,28.89,2059-2121,46,2455158.5,(2009 WW7),-6.92,0,0.0056,-6.49,bK09W07W,2009 WW7
2015-03-29,6.75391004107756,1.282452e-06,27.76,2085-2123,7,2457110.5,(2015 FC345),-7.90,0,0.0095,-7.60,bK15FY5C,2015 FC345
2015-10-14,9.84241711316837,2.49978701e-05,26.68,2102-2121,82,2457309.5,(2015 TG24),-6.72,0,0.016,-5.73,bK15T24G,2015 TG24
2006-02-07,13.1603810222204,1.29852873e-05,25.14,2050-2122,57,2453773.5,(2006 BC8),-5.40,0,0.032,-5.08,bK06B08C,2006 BC8
2007-06-22,NaN,0.00816650175,29.64,2044-2124,119,2454273.5,(2006 RH120),-4.45,0,0.004,-4.29,bK06RC0H,2006 RH120
2008-09-29,3.24499536659062,0.00013679128,27.07,2048-2122,64,2454738.5,(2008 ST),-5.68,0,0.013,-5.28,bK08S00T,2008 ST
2020-08-26,7.52532577340321,1.09329582e-05,28.63,2065-2121,57,2459087.5,(2020 QN4),-7.77,0,0.0064,-6.96,bK20Q04N,2020 QN4
2021-02-17,7.13067056254076,9.856068e-06,26.87,2062-2120,11,2459262.5,(2021 AX6),-5.99,0,0.014,-5.95,bK21A06X,2021 AX6
2022-12-14,10.27,6.964e-07,25.76,2086-2086,1,2459927.5,(2022 WM9),-6.66,0,0.024,-6.66,bK22W09M,2022 WM9
2020-10-14,14.20,3.685e-07,27.86,2108-2108,1,2459136.5,(2020 SL6),-7.96,0,0.0091,-7.96,bK20S06L,2020 SL6
2020-09-22,4.17760700389105,1.0794e-07,28.67,2080-2111,3,2459114.5,(2020 SM2),-9.47,0,0.00625,-9.09,bK20S02M,2020 SM2
2020-09-27,13.2748568793153,2.6400796e-06,28.19,2043-2118,10,2459119.5,(2020 SN5),-6.70,0,0.0078,-6.68,bK20S05N,2020 SN5
2022-10-02,11.2749232960914,0.0002133769882,28.93,2049-2122,131,2459854.5,(2022 SY24),-6.22,0,0.0055,-5.69,bK22S24Y,2022 SY24
2022-01-14,10.2991803278689,7.076e-07,25.59,2084-2105,2,2459593.5,(2022 AE6),-6.69,0,0.026,-6.58,bK22A06E,2022 AE6
2020-09-30,5.5133246782477,2.70701732000001e-05,28.79,2043-2122,346,2459122.5,(2020 SN6),-7.78,0,0.0059,-6.60,bK20S06N,2020 SN6
2020-10-20,6.52651390832879,1.974033e-06,28.39,2074-2114,15,2459142.5,(2020 UA),-8.14,0,0.0071,-7.55,bK20U00A,2020 UA
2008-09-29,8.80307948766644,4.7391e-09,26.07,2042-2097,4,2454738.5,(2008 SH148),-9.15,0,0.0209,-8.77,bK08SE8H,2008 SH148
2008-10-08,11.706756323456,1.440233e-07,27.76,2058-2117,9,2454747.5,(2008 TE),-8.63,0,0.0095,-8.39,bK08T00E,2008 TE
2011-02-08,8.91973561629607,6.25795e-07,30.32,2062-2087,4,2455600.5,(2011 CA7),-8.95,0,0.0029,-8.73,bK11C07A,2011 CA7
2022-03-03,10.6397779759052,9.9479203e-06,28.94,2040-2122,120,2459641.5,(2022 EF1),-7.81,0,0.0055,-6.96,bK22E01F,2022 EF1
2012-03-28,2.79011035377245,8.37844307e-05,29.17,2056-2122,116,2456014.5,(2012 EP10),-6.76,0,0.005,-6.48,bK12E10P,2012 EP10
2002-10-08,28.40,5.157e-09,23.01,2040-2040,1,2452555.5,(2002 TZ59),-6.38,0,0.085,-6.38,bK02T59Z,2002 TZ59
2004-09-12,12.932002310517,1.21185e-06,26.50,2034-2053,7,2453260.5,(2004 RU109),-6.46,0,0.017,-6.15,bK04RA9U,2004 RU109
2017-10-28,7.13156402504067,6.9002463e-05,32.00,2041-2120,37,2458054.5,(2017 UL6),-8.11,0,0.00139,-7.63,bK17U06L,2017 UL6
2025-10-28,9.17,1.396e-10,29.97,2039-2039,1,2460976.5,(2025 UV7),-11.78,0,0.0034,-11.78,bK25U07V,2025 UV7
2021-03-17,21.2212941530514,5.4536378e-05,25.44,2056-2123,6,2459290.5,(2021 EU),-4.07,0,0.028,-4.01,bK21E00U,2021 EU
2022-10-25,6.435183646348,9.22534e-06,23.95,2099-2123,10,2459877.5,(2022 MK1),-5.19,0,0.055,-4.92,bK22M01K,2022 MK1
2022-08-09,7.1589501712573,1.444026e-06,27.40,2078-2122,19,2459800.5,(2022 OC4),-7.49,0,0.011,-7.30,bK22O04C,2022 OC4
2008-02-03,8.07,8.564e-06,27.31,2106-2106,2,2454499.5,(2008 CJ),-6.59,0,0.012,-6.50,bK08C00J,2008 CJ
2008-11-03,4.1627127220121,1.14746e-05,28.25,2116-2119,5,2454773.5,(2008 UC202),-7.10,0,0.0076,-6.99,bK08UK2C,2008 UC202
2017-09-15,15.8892643196038,2.9418726e-06,27.47,2106-2121,13,2458011.5,(2017 RJ2),-7.34,0,0.011,-6.84,bK17R02J,2017 RJ2
2017-12-11,5.41563384682057,8.690057e-06,25.94,2099-2121,11,2458098.5,(2017 UA45),-6.15,0,0.022,-5.97,bK17U45A,2017 UA45
2017-10-21,11.4307803221866,2.11182e-08,26.98,2031-2117,8,2458047.5,(2017 UK52),-8.83,0,0.014,-8.50,bK17U52K,2017 UK52
2021-01-09,24.55,8.210e-09,29.45,2063-2063,1,2459223.5,(2021 AS2),-9.74,0,0.0044,-9.74,bK21A02S,2021 AS2
2021-01-16,8.06,9.767e-08,28.07,2110-2110,1,2459230.5,(2021 AZ5),-8.83,0,0.0082,-8.83,bK21A05Z,2021 AZ5
2021-03-02,9.46008817216105,6.831975e-05,27.99,2055-2060,5,2459275.5,(2021 EA),-5.48,0,0.0085,-5.45,bK21E00A,2021 EA
2022-05-07,7.97425461312941,2.1110561e-05,27.25,2079-2123,12,2459706.5,(2022 HB2),-6.17,0,0.012,-5.97,bK22H02B,2022 HB2
2023-08-22,12.52,5.850e-08,27.74,2034-2034,1,2460178.5,(2023 QE2),-7.79,0,0.0096,-7.79,bK23Q02E,2023 QE2
2008-02-19,8.04733826353591,4.056358e-05,24.88,2034-2082,32,2454515.5,(2008 CC71),-4.25,0,0.036,-3.98,bK08C71C,2008 CC71
2021-04-15,15.36,7.309e-04,29.12,2030-2030,1,2459319.5,(2021 GE2),-3.91,0,0.0051,-3.91,bK21G02E,2021 GE2
2021-02-19,9.88,5.404e-09,27.74,2108-2108,1,2459264.5,(2021 CP7),-9.86,0,0.0096,-9.86,bK21C07P,2021 CP7
2021-04-11,9.14670756861258,4.051152e-06,27.44,2077-2121,13,2459315.5,(2021 FU),-7.15,0,0.011,-6.77,bK21F00U,2021 FU
2021-08-13,12.7903110748532,7.4773e-07,27.18,2101-2111,2,2459439.5,(2021 OK1),-7.39,0,0.012,-7.38,bK21O01K,2021 OK1
2016-04-16,7.18,2.267e-07,26.03,2111-2111,1,2457494.5,(2016 GF1),-7.52,0,0.021,-7.52,bK16G01F,2016 GF1
2016-05-01,11.0134843784363,2.432695e-07,27.75,2070-2122,9,2457509.5,(2016 GS134),-8.02,0,0.0096,-7.95,bK16GD4S,2016 GS134
2021-01-17,21.48,2.527e-08,28.03,2064-2064,1,2459231.5,(2021 BV1),-8.66,0,0.0084,-8.66,bK21B01V,2021 BV1
2020-05-28,4.22620903056091,2.668605e-06,29.89,2066-2121,5,2458997.5,(2020 KJ4),-8.42,0,0.0036,-8.36,bK20K04J,2020 KJ4
2012-03-30,8.48,8.537e-10,24.87,2108-2108,1,2456016.5,(2012 FN35),-9.34,0,0.036,-9.34,bK12F35N,2012 FN35
2026-03-29,10.8588751530717,7.699821e-05,29.13,2093-2125,6,2461128.5,(2026 FL12),-6.31,0,0.005,-6.26,bK26F12L,2026 FL12
2023-05-14,12.0241432354672,9.78752e-07,26.97,2116-2123,7,2460078.5,(2023 HG7),-7.42,0,0.014,-7.22,bK23H07G,2023 HG7
2012-11-17,15.3299370822976,4.633831e-05,26.34,2033-2035,2,2456248.5,(2012 VE77),-4.08,0,0.018,-4.08,bK12V77E,2012 VE77
2017-10-19,23.2298028854228,1.893518e-07,27.85,2066-2082,4,2458045.5,(2017 UF),-8.04,0,0.0091,-7.78,bK17U00F,2017 UF
2017-12-11,8.79308250824687,1.8348178e-06,26.72,2039-2099,13,2458098.5,(2017 WE28),-6.60,0,0.015,-6.39,bK17W28E,2017 WE28
2014-12-10,1.70880424008958,7.46588e-06,28.82,2104-2120,8,2457001.5,(2014 WU200),-7.77,0,0.0058,-7.46,bK14WK0U,2014 WU200
2009-10-01,13.07,3.456e-08,25.57,2109-2109,1,2455105.5,(2009 SU104),-7.92,0,0.026,-7.92,bK09SA4U,2009 SU104
2009-10-11,6.58319424879598,3.83097103e-05,27.68,2039-2121,142,2455115.5,(2009 TD17),-5.78,0,0.00981,-5.57,bK09T17D,2009 TD17
2014-04-29,6.14188430035796,8.99335747e-05,29.65,2034-2122,63,2456776.5,(2014 HY198),-7.19,0,0.00396,-6.52,bK14HJ8Y,2014 HY198
2014-05-07,3.72303350796732,0.001175385174,29.29,2069-2122,82,2456784.5,(2014 JR24),-5.21,0,0.0047,-5.17,bK14J24R,2014 JR24
2014-05-06,6.1690187675646,3.740123e-07,22.82,2041-2121,10,2456783.5,(2014 JU79),-5.61,0,0.0924,-5.21,bK14J79U,2014 JU79
2017-02-02,18.98,1.338e-05,22.36,2121-2121,1,2457786.5,(2016 YM4),-3.69,0,0.11,-3.69,bK16Y04M,2016 YM4
2018-01-20,7.33621869761019,1.75404459e-05,26.10,2084-2120,26,2458138.5,(2017 YO5),-6.06,0,0.02,-5.64,bK17Y05O,2017 YO5
2023-04-25,7.95506188118812,4.04e-08,28.58,2106-2118,2,2460059.5,(2023 GP3),-9.74,0,0.0065,-9.47,bK23G03P,2023 GP3
2023-05-14,8.20608060720727,4.922339e-06,27.51,2083-2122,14,2460078.5,(2023 HL5),-7.14,0,0.011,-6.85,bK23H05L,2023 HL5
2022-08-24,4.46430708750922,1.18710618e-05,27.96,2111-2121,10,2459815.5,(2022 OR1),-7.04,0,0.0087,-6.81,bK22O01R,2022 OR1
2012-11-09,12.92,5.088e-09,27.01,2102-2102,1,2456240.5,(2012 VQ6),-9.41,0,0.013,-9.41,bK12V06Q,2012 VQ6
2021-08-08,15.77,1.260e-08,27.06,2113-2113,1,2459434.5,(2021 PA1),-9.02,0,0.013,-9.02,bK21P01A,2021 PA1
2021-06-19,8.94,7.588e-09,26.80,2088-2088,1,2459384.5,(2021 LL6),-9.18,0,0.015,-9.18,bK21L06L,2021 LL6
2012-09-19,16.57,5.863e-09,27.44,2117-2117,1,2456189.5,(2012 SW2),-9.53,0,0.011,-9.53,bK12S02W,2012 SW2
2013-03-14,9.37,3.716e-08,24.73,2119-2119,1,2456365.5,(2013 CL22),-7.65,0,0.038,-7.65,bK13C22L,2013 CL22
2021-01-19,20.77,1.949e-08,28.71,2051-2051,1,2459233.5,(2021 BY1),-8.94,0,0.0061,-8.94,bK21B01Y,2021 BY1
2004-02-27,9.35,7.915858e-06,27.93,2111-2116,4,2453062.5,(2004 DA53),-6.82,0,0.0088,-6.82,bK04D53A,2004 DA53
2021-01-18,12.9681506213351,1.201928e-07,28.54,2038-2119,22,2459232.5,(2021 BL2),-8.11,0,0.00661,-8.08,bK21B02L,2021 BL2
2018-12-18,9.6858863531758,1.370949e-07,23.09,2031-2120,31,2458470.5,(2018 YH2),-5.91,0,0.0816,-5.50,bK18Y02H,2018 YH2
2019-05-09,8.38526714499035,2.7457e-08,28.93,2049-2118,8,2458612.5,(2019 HR2),-10.21,0,0.0055,-9.75,bK19H02R,2019 HR2
2017-12-12,7.57,1.381e-10,27.03,2092-2092,1,2458099.5,(2017 UK1),-11.10,0,0.013,-11.10,bK17U01K,2017 UK1
2009-05-01,22.6244092987469,2.833285e-06,26.09,2046-2079,11,2454952.5,(2009 HW67),-6.07,0,0.02,-5.68,bK09H67W,2009 HW67
2019-05-13,15.13,1.784e-07,27.53,2113-2113,1,2458616.5,(2019 JP144),-8.11,0,0.011,-8.11,bK19JE4P,2019 JP144
2012-10-07,16.6739976965525,4.509762e-06,25.19,2054-2114,27,2456207.5,(2012 TV),-5.61,0,0.031,-5.32,bK12T00V,2012 TV
2018-01-20,2.03345303662316,7.27354e-05,29.41,2083-2122,41,2458138.5,(2018 BC),-7.67,0,0.0044,-6.67,bK18B00C,2018 BC
2022-02-26,8.2756670771757,9.744e-07,30.28,2110-2118,2,2459636.5,(2022 DX29),-9.03,0,0.003,-8.89,bK22D29X,2022 DX29
2023-09-06,8.05,1.104e-07,29.61,2073-2073,1,2460193.5,(2023 RF156),-9.28,0,0.004,-9.28,bK23RF6F,2023 RF156
2007-11-09,16.1919493358048,6.474e-09,24.90,2103-2112,2,2454413.5,(2007 VJ3),-8.39,0,0.035,-8.22,bK07V03J,2007 VJ3
2007-12-18,13.0130413101897,1.41781e-06,24.82,2065-2118,5,2454452.5,(2007 XZ9),-5.81,0,0.037,-5.67,bK07X09Z,2007 XZ9
2018-09-17,8.32,8.407e-06,26.11,2108-2108,1,2458378.5,(2018 RH3),-5.94,0,0.02,-5.94,bK18R03H,2018 RH3
2023-01-02,10.0402046898311,0.0003671269628,26.84,2065-2078,11,2459946.5,(2022 YS6),-4.29,0,0.015,-4.28,bK22Y06S,2022 YS6
2017-10-22,6.47931354703885,0.0001398977999,26.23,2070-2122,62,2458048.5,(2017 RV2),-5.37,0,0.019,-4.81,bK17R02V,2017 RV2
2018-12-03,10.8564806184328,1.6834165e-05,25.76,2074-2113,48,2458455.5,(2018 TP5),-5.85,0,0.024,-5.31,bK18T05P,2018 TP5
2015-12-06,7.12859846771171,2.911071e-06,29.22,2076-2121,21,2457362.5,(2015 XH55),-8.30,0,0.0048,-7.87,bK15X55H,2015 XH55
2016-02-13,9.83446255484932,5.2820845e-05,27.33,2041-2122,159,2457431.5,(2016 CK137),-6.09,0,0.012,-5.53,bK16CD7K,2016 CK137
2020-03-17,13.1854623531705,6.24884295e-05,28.07,2054-2117,113,2458925.5,(2020 FK6),-6.68,0,0.00825,-5.68,bK20F06K,2020 FK6
2020-03-26,22.3151144117416,1.222864e-06,25.11,2110-2122,10,2458934.5,(2020 FZ2),-6.20,0,0.032,-5.93,bK20F02Z,2020 FZ2
2018-11-10,10.6699953411317,0.00031162074,28.12,2033-2060,2,2458432.5,(2018 TY4),-4.25,0,0.008,-4.25,bK18T04Y,2018 TY4
2014-09-19,19.79,5.422e-10,24.41,2120-2120,1,2456919.5,(2014 RT17),-9.03,0,0.044,-9.03,bK14R17T,2014 RT17
2009-04-01,9.12426465180105,5.8590971e-06,25.51,2042-2122,71,2454922.5,(2009 FG),-6.01,0,0.027,-5.55,bK09F00G,2009 FG
2009-08-22,4.9792989122162,1.70806e-07,27.33,2042-2107,10,2455065.5,(2009 QR),-7.96,0,0.012,-7.77,bK09Q00R,2009 QR
2009-03-03,10.800638336844,3.2757e-08,28.25,2042-2121,4,2454893.5,(2009 EJ1),-8.73,0,0.0076,-8.71,bK09E01J,2009 EJ1
2021-05-14,11.25,1.962e-07,27.37,2068-2068,1,2459348.5,(2021 JU6),-7.80,0,0.011,-7.80,bK21J06U,2021 JU6
2006-02-01,13.00,5.659e-08,25.68,2113-2113,1,2453767.5,(2006 BB9),-7.78,0,0.025,-7.78,bK06B09B,2006 BB9
2019-11-18,8.77977459307488,3.611291e-06,27.88,2072-2120,10,2458805.5,(2019 VE4),-7.43,0,0.00894,-7.11,bK19V04E,2019 VE4
2021-02-19,5.21115137310751,0.000528255833,26.59,2064-2120,68,2459264.5,(2021 AM6),-4.50,0,0.016,-4.16,bK21A06M,2021 AM6
2020-02-25,3.06625835435587,5.290354e-05,28.25,2104-2122,13,2458904.5,(2020 BH),-6.54,0,0.0076,-6.29,bK20B00H,2020 BH
2021-12-02,8.07198992658358,7.0284e-08,26.65,2100-2119,5,2459550.5,(2021 WN2),-8.57,0,0.016,-8.31,bK21W02N,2021 WN2
2009-01-31,17.9730369872549,2.291465e-07,22.10,2066-2078,4,2454862.5,(2009 BR5),-5.14,0,0.13,-5.09,bK09B05R,2009 BR5
2021-06-05,15.50,4.857e-08,26.48,2121-2121,1,2459370.5,(2021 LC1),-8.20,0,0.017,-8.20,bK21L01C,2021 LC1
2017-10-22,5.2407485163557,1.26378e-06,30.86,2078-2120,16,2458048.5,(2017 UJ2),-9.80,0,0.0023,-9.06,bK17U02J,2017 UJ2
2011-02-07,18.8134889438222,4.79058731e-05,30.91,2031-2122,181,2455599.5,(2011 CF22),-7.29,0,0.00224,-6.74,bK11C22F,2011 CF22
2014-09-04,7.61050508167917,6.15357719e-05,27.48,2078-2122,86,2456904.5,(2014 QC391),-6.17,0,0.011,-5.71,bK14Qd1C,2014 QC391
2022-01-10,7.10575668748004,0.000120939202,29.09,2084-2118,74,2459589.5,(2022 AU),-6.41,0,0.0052,-6.19,bK22A00U,2022 AU
2019-03-31,7.97395540623091,3.274e-06,27.73,2110-2117,3,2458573.5,(2019 FB1),-7.35,0,0.0096,-7.17,bK19F01B,2019 FB1
2013-12-23,8.93229090880511,3.4607794e-05,31.45,2026-2054,17,2456649.5,(2013 YB),-7.36,0,0.00173,-6.80,bK13Y00B,2013 YB
2007-10-23,9.03398908091808,6.19466e-07,25.72,2064-2119,8,2454396.5,(2007 UT3),-6.96,0,0.024,-6.66,bK07U03T,2007 UT3
2008-02-10,11.8274575036425,4.118e-09,25.99,2094-2112,2,2454506.5,(2008 CF22),-9.32,0,0.021,-9.05,bK08C22F,2008 CF22
2017-10-02,10.094200959778,2.79648e-06,27.13,2071-2117,20,2458028.5,(2017 SS12),-7.29,0,0.013,-6.76,bK17S12S,2017 SS12
2025-01-26,23.9808105578335,7.107784e-07,26.48,2089-2124,12,2460701.5,(2025 BE4),-6.97,0,0.017,-6.65,bK25B04E,2025 BE4
2025-02-08,15.9131727426215,2.8260414e-06,26.52,2074-2111,8,2460714.5,(2025 CX),-6.44,0,0.017,-6.39,bK25C00X,2025 CX
2010-03-07,23.8737356365002,1.3315e-09,17.63,2026-2094,8,2455262.5,(2010 ER12),-4.18,0,1.01,-3.87,bK10E12R,2010 ER12
2014-10-03,15.23,1.587e-06,26.74,2063-2063,1,2456933.5,(2014 SR223),-6.42,0,0.015,-6.42,bK14SM3R,2014 SR223
2004-07-21,8.51,1.836e-09,26.93,2093-2093,1,2453207.5,(2004 OD4),-9.90,0,0.014,-9.90,bK04O04D,2004 OD4
2018-06-19,19.0460027890466,1.5776e-07,25.00,2066-2095,3,2458288.5,(2018 LT5),-6.93,0,0.034,-6.65,bK18L05T,2018 LT5
2023-05-03,13.55,2.835e-07,26.75,2064-2064,1,2460067.5,(2023 HF7),-7.22,0,0.015,-7.22,bK23H07F,2023 HF7
2023-04-26,25.31,4.051e-08,25.41,2084-2084,1,2460060.5,(2023 HO),-7.29,0,0.028,-7.29,bK23H00O,2023 HO
2023-06-23,8.68933246270531,1.19454e-05,30.00,2104-2104,3,2460118.5,(2023 MB3),-7.93,0,0.0034,-7.62,bK23M03B,2023 MB3
2017-03-27,8.34743974748518,3.3899e-07,28.99,2118-2118,2,2457839.5,(2017 FX158),-8.89,0,0.0054,-8.76,bK17FF8X,2017 FX158
2022-06-03,6.87067782750553,6.014303e-06,27.77,2065-2122,49,2459733.5,(2022 KX2),-7.63,0,0.0095,-6.82,bK22K02X,2022 KX2
2022-10-22,8.65,8.029e-10,30.55,2119-2119,1,2459874.5,(2022 UU123),-12.14,0,0.0026,-12.14,bK22UC3U,2022 UU123
2023-04-27,6.26001410070562,3.4642238e-05,27.85,2069-2113,6,2460061.5,(2023 HZ5),-6.12,0,0.0091,-6.10,bK23H05Z,2023 HZ5
2010-05-17,14.8692887953834,5.90141951e-05,26.78,2037-2122,193,2455333.5,(2010 JL88),-5.84,0,0.015,-5.12,bK10J88L,2010 JL88
2021-04-20,8.92051144637968,3.4334e-08,27.86,2096-2113,2,2459324.5,(2021 GU12),-9.24,0,0.0091,-9.16,bK21G12U,2021 GU12
1994-04-10,14.8816515450186,1.6571386e-05,24.24,2050-2067,9,2449452.5,(1994 GK),-4.19,0,0.048,-4.18,bJ94G00K,1994 GK
2019-07-10,13.9641762863739,1.31241e-07,26.07,2074-2120,4,2458674.5,(2019 NL4),-7.53,0,0.021,-7.40,bK19N04L,2019 NL4
2009-03-29,13.0133019415257,1.023834e-05,25.48,2111-2115,4,2454919.5,(2009 FZ10),-5.46,0,0.027,-5.44,bK09F10Z,2009 FZ10
2011-01-12,12.9780786526501,2.93121007e-05,27.11,2044-2118,34,2455573.5,(2011 AY22),-6.41,0,0.013,-5.66,bK11A22Y,2011 AY22
1991-01-18,16.7227981196217,4.1830306e-06,28.79,2027-2115,43,2448274.5,(1991 BA),-6.96,0,0.00592,-6.67,bJ91B00A,1991 BA
2000-09-29,7.52859669417367,0.0001584708656,24.34,2067-2118,194,2451816.5,(2000 SB45),-4.18,0,0.0459,-3.71,bK00S45B,2000 SB45
2004-08-14,10.1157968534967,7.61514717e-05,26.78,2071-2122,45,2453231.5,(2004 PU42),-5.84,0,0.015,-5.12,bK04P42U,2004 PU42
2019-04-03,2.44323587313161,8.229e-08,26.89,2104-2119,3,2458576.5,(2019 ED),-8.50,0,0.014,-8.44,bK19E00D,2019 ED
